Id,SalePrice
2082,106058.01869008035
2083,141253.5095521452
2084,117719.84312711321
2085,126414.80928858364
2086,117231.48405639967
2087,119655.5251741864
2088,105712.42719321334
2089,107563.73692309266
2090,133271.6314167985
2091,131684.93628098074
2092,125632.04717736557
2093,107869.21017850377
2094,151864.00562160806
2095,165091.44904867135
2096,88942.57852802853
2097,142166.34084376573
2098,134229.03474290576
2099,72071.61871821409
2100,116712.20230418036
2101,126949.38814454363
2102,144226.22338696892
2103,118239.2917194094
2104,120652.56277075852
2105,162384.9591302713
2106,95040.34566947793
2107,163100.0886630662
2108,116067.11595777175
2109,112630.45829291534
2110,124536.60957017812
2111,113952.73899493295
2112,134341.1548270252
2113,116580.30904096422
2114,108663.53160838319
2115,140517.33454466035
2116,123096.63559572083
2117,137867.66305065548
2118,123880.6308704971
2119,108875.22378049819
2120,126102.55989752126
2121,89528.6426967801
2122,125084.3477657802
2123,86629.22899045784
2124,142882.8450249498
2125,141249.85135585407
2126,166328.83625042852
2127,167121.71113004079
2128,135909.68911091145
2129,66456.34404671202
2130,115102.04875152167
2131,147790.12234645968
2132,102225.84555140988
2133,121221.63019359994
2134,125600.44346062907
2135,83430.64092768457
2136,157473.85813870723
2137,121758.24061749292
2138,123571.7291053978
2139,144102.59409254347
2140,136886.3743182915
2141,146114.08656435728
2142,144562.9420321
2143,142344.56899649245
2144,142454.0228272179
2145,147945.2657917498
2146,141983.97698442815
2147,166027.48256955144
2148,137645.8963355888
2149,150414.80820118333
2150,201371.2211352597
2151,122530.14336583219
2152,128913.2869351674
2153,151322.02713248358
2154,127205.00757146436
2155,137903.00629803987
2156,260662.6186450982
2157,209969.35124338814
2158,232516.07041233592
2159,206782.91601700053
2160,194305.56423135914
2161,235795.47730412852
2162,351680.6086834584
2163,386995.1683747479
2164,260206.54526116673
2165,167170.75922274322
2166,163382.7354877543
2167,204277.04718510405
2168,208198.6626711835
2169,198661.9102708254
2170,200925.1746092697
2171,149560.39622878138
2172,135086.06028428522
2173,153338.66349551835
2174,210688.5784468538
2175,302696.615325338
2176,299029.92892119027
2177,225524.51170334025
2178,190678.63462912716
2179,145382.13719719445
2180,171904.54370732265
2181,193897.59351756115
2182,212832.32789357833
2183,183433.93212638702
2184,122201.3871047254
2185,125283.90972761407
2186,128857.73126011966
2187,153673.95308644374
2188,148512.10267566674
2189,218974.13348146688
2190,126439.79152692387
2191,108752.036868392
2192,132113.8032534867
2193,133694.2024947852
2194,132765.29155212443
2195,120605.76551210789
2196,119506.11845848947
2197,123388.1696925369
2198,149639.76909372478
2199,174321.1771456103
2200,155511.48137262958
2201,142665.80018274768
2202,210506.0931234612
2203,194686.94341683292
2204,158249.0532231102
2205,154749.97248504052
2206,147174.6084246212
2207,209171.84590475247
2208,251831.5695804037
2209,221574.21351739188
2210,117618.57482259962
2211,111792.79653529396
2212,118778.58987373071
2213,153848.66357103584
2214,128262.28137214652
2215,113197.09339727007
2216,139385.9298556102
2217,98263.49186475357
2218,63385.52395827
2219,56631.20222327869
2220,79680.43182693762
2221,305985.4466341419
2222,258886.2854336271
2223,276556.80250625644
2224,190176.22819124084
2225,127074.6750972528
2226,176331.40871060148
2227,180915.4263175017
2228,271830.586868321
2229,262549.9773844386
2230,160598.26897279228
2231,219381.84518907953
2232,172758.25509571534
2233,174654.9029626597
2234,257687.92899804685
2235,213100.44198999435
2236,284900.998041024
2237,314978.4974960629
2238,201000.7004401888
2239,136556.18432705253
2240,166250.53608500003
2241,196625.3465343475
2242,123746.4388690298
2243,124264.5190884567
2244,115747.81196028634
2245,132694.18108912694
2246,136875.44729593067
2247,108841.07609598136
2248,118404.370440231
2249,137657.04317187096
2250,126705.02782419565
2251,170957.3081083223
2252,160459.2426540506
2253,170481.94958515538
2254,176838.00660142928
2255,182265.11982226223
2256,166529.9132949792
2257,189129.13031922007
2258,167529.4546795743
2259,174717.45948056402
2260,149638.09121583533
2261,181127.1758745615
2262,243543.5078381963
2263,347557.59005452046
2264,412083.793022993
2265,151254.70384877402
2266,310460.50477167225
2267,402279.4825983781
2268,354492.17842382786
2269,156524.07270740953
2270,191090.6107891247
2271,194930.2757701587
2272,239068.1103668635
2273,171440.01797615056
2274,184796.88078366357
2275,169811.54164909164
2276,194070.98540025874
2277,179074.05187031167
2278,139238.47046866838
2279,139497.53060848385
2280,117029.46987692351
2281,171892.91464181597
2282,187124.9209444884
2283,108957.31904078079
2284,122991.13839121778
2285,140638.8627239559
2286,121285.67689477238
2287,392149.3318898289
2288,280774.69872222375
2289,397082.1861853687
2290,426837.96819690644
2291,313385.8079542846
2292,354454.71369220404
2293,425811.3476624148
2294,353046.40345516225
2295,423173.96379675606
2296,264058.3094367938
2297,419801.9527813184
2298,341271.2292506907
2299,348417.1505689518
2300,329955.7789962688
2301,307759.166706869
2302,259541.87483799568
2303,229794.1732047455
2304,240101.83576308965
2305,198910.55975759402
2306,193120.7356541265
2307,217330.56801331614
2308,221209.36550084554
2309,287195.24365549115
2310,197579.87938536613
2311,210873.99518517486
2312,184479.80759335394
2313,174947.67126380425
2314,178233.12718730373
2315,178322.86983735985
2316,181941.69966574744
2317,197839.45960165287
2318,196796.6123071361
2319,195725.3400329236
2320,165576.88891957392
2321,237692.90517499542
2322,172611.35102399605
2323,193169.0340412552
2324,191593.34998348219
2325,190735.6392366188
2326,196605.29424637882
2327,202061.8880836808
2328,213478.8673179032
2329,182024.24981907418
2330,180322.08373031407
2331,352978.3001185041
2332,349442.80904217093
2333,305823.78374484094
2334,233221.2099695077
2335,273725.4741745152
2336,323555.59061012475
2337,180796.92024666007
2338,237988.53735262566
2339,209741.69741999576
2340,397805.6558301818
2341,222854.46974969623
2342,213657.8510645173
2343,240994.7386720442
2344,194566.09139792286
2345,196693.79371950976
2346,210599.0924234752
2347,209397.44626357072
2348,221512.2251604191
2349,187579.91432217008
2350,308411.63117478625
2351,270072.9045325052
2352,246245.21659309955
2353,262560.47069941025
2354,136979.37561225923
2355,153066.42468630584
2356,166173.89947986123
2357,187652.24739623556
2358,188647.31364090962
2359,143622.8390632397
2360,120581.31775307465
2361,134008.75984037135
2362,250509.33919381606
2363,141397.97829763938
2364,164447.6028990576
2365,202220.05014475697
2366,217936.73553291082
2367,244141.94585967838
2368,217132.12223763924
2369,213604.7710565994
2370,153697.55078325083
2371,159504.60881472667
2372,178688.88869180757
2373,233615.19680438918
2374,307195.2318810143
2375,193490.4907648387
2376,270170.31947357906
2377,253434.3866636715
2378,202738.0316732525
2379,187630.7863051461
2380,164315.52804744607
2381,172911.7926713613
2382,182629.0474693939
2383,196299.81345497645
2384,236745.57736041836
2385,153212.63330188862
2386,144454.61238954045
2387,136696.85805738662
2388,125248.50456688185
2389,134811.2448545734
2390,153103.60401732143
2391,148302.22687380112
2392,122196.42381666898
2393,198813.49060536877
2394,147001.63082778614
2395,204214.52679457027
2396,137889.22553694458
2397,198316.18503175917
2398,133968.80154362426
2399,135169.10617502828
2400,141445.0947761442
2401,113639.34435577448
2402,131812.05800517235
2403,147331.7490075199
2404,163740.6134098778
2405,157906.4492847422
2406,137053.84792148764
2407,134262.84984625687
2408,153646.61341676503
2409,133539.18846504018
2410,170123.7617542367
2411,118917.08905683785
2412,154857.74894158915
2413,129504.47928070453
2414,161854.0000141046
2415,148102.25224922356
2416,116504.61299312595
2417,116930.9805620166
2418,128721.4834077334
2419,133350.8938770565
2420,129008.28582491839
2421,143260.09150186856
2422,122681.08254821622
2423,131616.45169012327
2424,146717.09351941725
2425,259793.89421415175
2426,126834.82103652682
2427,132531.80673164155
2428,198298.31043632713
2429,115530.13748025976
2430,135089.13705525172
2431,134421.45670140133
2432,139884.11516321538
2433,129179.1983966264
2434,125002.03131065819
2435,144706.02899336556
2436,114286.8015205332
2437,112792.11216043399
2438,129090.48246667023
2439,126968.38513332942
2440,120229.24393632103
2441,100711.41052587441
2442,100942.93964573494
2443,126402.73731410175
2444,145965.1897957881
2445,134562.89947859428
2446,131127.32302611906
2447,159257.852864366
2448,129340.88837875504
2449,117363.97983589074
2450,132628.41557188943
2451,144536.309231761
2452,171270.10288570527
2453,87063.79715808821
2454,111181.65314144628
2455,104613.55894852038
2456,100291.50962884261
2457,135664.64535316775
2458,131472.88031241603
2459,119687.87544728728
2460,135995.2650238888
2461,127478.17645372337
2462,129351.38512335108
2463,119528.50631245285
2464,143960.4557809866
2465,143314.11800368354
2466,172217.37285938507
2467,140564.999351488
2468,104131.65680205348
2469,98876.23850867567
2470,170732.6435659309
2471,213983.1741041532
2472,140805.2689502404
2473,113587.42501709622
2474,70373.94763682375
2475,204450.54375801072
2476,134971.9627058708
2477,164146.320829619
2478,148876.56732914125
2479,101226.17521704196
2480,138564.3028558162
2481,130041.4653906306
2482,135868.6364086246
2483,119058.07308657335
2484,112499.10047090566
2485,126868.37837171732
2486,148127.82069560923
2487,244714.9002625215
2488,146135.71477465908
2489,154505.81614741887
2490,117251.5098881601
2491,73836.9305828525
2492,206402.08794498094
2493,173158.44851685697
2494,142994.52812887667
2495,98688.51160832064
2496,268817.16173890105
2497,131982.5467395172
2498,120789.02528714495
2499,89339.49420869719
2500,156642.59534496462
2501,128945.64542465792
2502,154681.39600689829
2503,98076.54359172139
2504,180706.90891045186
2505,244363.68145788432
2506,253310.78726505057
2507,254427.80905613123
2508,266376.5014759531
2509,233389.15656096805
2510,204880.80057935615
2511,173233.7115836101
2512,193779.68905136085
2513,201804.10139019476
2514,238483.14622424616
2515,152846.67787662733
2516,200432.63474411442
2517,155474.22600155187
2518,175672.5510243746
2519,239379.05111795178
2520,219834.55834383797
2521,191121.620271204
2522,239873.52407633644
2523,127410.57890902938
2524,158425.16140013153
2525,137275.26724891269
2526,140809.88075628685
2527,142536.51727163064
2528,150989.25895796125
2529,142308.95306631151
2530,131745.40241934278
2531,224197.3241560872
2532,208574.99114232275
2533,187334.6541252895
2534,212467.34523090423
2535,287482.36046517105
2536,243939.6815488681
2537,248311.22118891843
2538,181024.99061777606
2539,196232.74650163783
2540,177217.56542321353
2541,185001.1530267479
2542,185726.61369864395
2543,139775.5271236501
2544,123399.31221237486
2545,147980.10707466057
2546,132210.27012002084
2547,131651.2685228354
2548,144241.8303206371
2549,167929.75275182276
2550,415532.45752128115
2551,148996.54566549053
2552,126722.5015562451
2553,117048.77206057517
2554,123647.90881123269
2555,122140.96685210498
2556,113885.94336796015
2557,120227.69310309738
2558,145680.80784270246
2559,140662.06283263458
2560,156868.109744032
2561,136624.78989989514
2562,185234.6193883964
2563,134315.48106208234
2564,208746.39625685953
2565,132068.06840949462
2566,181298.5054073158
2567,171744.896614358
2568,212115.46961550266
2569,250819.39596994474
2570,117692.98887314781
2571,177014.6283843424
2572,143079.18142860374
2573,226965.81731712093
2574,251363.38594418415
2575,121241.89944684762
2576,146346.69060851543
2577,152791.491452557
2578,83814.41457192783
2579,82751.70876119127
2580,113729.8437323277
2581,126231.91223558893
2582,99191.94094529038
2583,280199.0160694803
2584,185635.78217919872
2585,212750.79351441748
2586,221537.47633298548
2587,175545.67489215583
2588,147559.8507852779
2589,165906.31482966043
2590,197187.1951438859
2591,229431.38881738682
2592,181921.37329839615
2593,364757.4940596685
2594,162171.42472947395
2595,195685.44639117713
2596,294213.8142135887
2597,196627.5579078314
2598,299146.3308009859
2599,325061.39643323066
2600,152054.48722996784
2601,197406.0282150974
2602,91157.5740522133
2603,118838.426779061
2604,121509.41545013251
2605,97551.5165406758
2606,150725.8242148821
2607,204930.25395310487
2608,229443.1980406504
2609,193098.1860703368
2610,162378.7289688896
2611,144360.28026752308
2612,161533.56109552193
2613,132458.12270440336
2614,122075.27500876434
2615,147569.86800792345
2616,154076.7567350822
2617,185476.07548258806
2618,201171.0384052689
2619,185363.7150215348
2620,183566.505931467
2621,172437.0460503729
2622,176473.39901805326
2623,229630.05809684301
2624,363247.10954710265
2625,246830.34779333774
2626,167627.73668459713
2627,155707.2086079221
2628,442476.5589272096
2629,446496.8923730934
2630,431005.30172299565
2631,423465.4053162414
2632,416337.4295876484
2633,335355.3277081096
2634,371842.56252235966
2635,162932.9939417259
2636,231750.85919272737
2637,169628.39550892776
2638,265109.96352503257
2639,179364.34046050365
2640,147980.80714924866
2641,131538.0815854341
2642,173403.61030687098
2643,111963.8764940572
2644,127374.67127693433
2645,114211.59067249649
2646,110660.2251575911
2647,111611.42826892016
2648,152553.91879454724
2649,132959.0155477211
2650,128759.25069192828
2651,155867.34205395146
2652,394333.03376489267
2653,225697.7093210076
2654,239380.20008109734
2655,363186.0247130822
2656,375381.885727078
2657,340826.1470373555
2658,331838.82817425305
2659,266997.56100078195
2660,350037.5750060654
2661,403830.9717064327
2662,343015.8304208776
2663,300052.52782221657
2664,270045.76162680465
2665,311126.98540629185
2666,299740.425283818
2667,173296.5962547544
2668,175639.1323648808
2669,176404.1836787958
2670,301929.55288771226
2671,192749.1563937501
2672,208573.4575713981
2673,214840.9554992339
2674,178194.9463986019
2675,183538.31704890958
2676,182740.01049307306
2677,182059.7769854089
2678,229237.3667687505
2679,298930.4637809393
2680,293561.4537173418
2681,361726.1534415102
2682,317906.0643326163
2683,340755.9015769307
2684,313295.22947162617
2685,281308.5686987942
2686,262619.9893848488
2687,331285.14532986487
2688,185970.18441368523
2689,203444.12177070123
2690,383929.8469034065
2691,197205.01454582234
2692,149755.65220195954
2693,194324.8393513363
2694,143005.1002885652
2695,189971.68720688313
2696,193353.91986255135
2697,182001.0532832693
2698,178048.00785803757
2699,165378.59924075406
2700,161624.83737396798
2701,167945.63343697286
2702,163600.23524066128
2703,118182.14387451456
2704,133812.01592861337
2705,104346.3330136668
2706,144913.97350499238
2707,133198.32504947498
2708,124615.13928248857
2709,157499.83997699956
2710,130801.90372787873
2711,269287.1277334259
2712,352052.7245192493
2713,172538.73281019603
2714,153975.7175716966
2715,162444.74851343426
2716,179352.2118050935
2717,205081.5511729251
2718,218475.1030668821
2719,199456.13309930902
2720,157958.2714368063
2721,129893.4464514032
2722,163012.57092310462
2723,143122.43790289256
2724,137694.70876511422
2725,132082.0348138309
2726,155176.54163903842
2727,151631.4172943664
2728,167639.34529029927
2729,155115.91890780468
2730,133523.17095823708
2731,122075.70478429418
2732,142663.8992957257
2733,142130.2020439768
2734,148546.63278154435
